sentence	sentence_id	locale	reason
"Claro que ""antes de la escritura, mucho antes, vino la lectura."	06a6a27eb5ee164778dc6c1d06a10f33928995b6c9870bfa42a8f8109096268d	es	grammar-or-spelling
"Why don't you leave your name and your number?"	06dd70ebcbab79800c150eb0ee8dfbfb2cec04496f1f1e502b243c108ac91d05	es	different-language
F al Ausf.	053a7e85d6b184586414d2105e094b7fb37d79888bf4525ab4c402e5af67b119	es	difficult-pronounce
Todas las canciones están compuestas por Christofer Johnsson.	06c1423a68e3bc26aee36514bccc90d0533e3a0373a850b85c9a6e3b2895aa50	es	offensive-language
Todas las canciones están compuestas por Christofer Johnsson.	06c1423a68e3bc26aee36514bccc90d0533e3a0373a850b85c9a6e3b2895aa50	es	grammar-or-spelling
Todas las canciones están compuestas por Christofer Johnsson.	06c1423a68e3bc26aee36514bccc90d0533e3a0373a850b85c9a6e3b2895aa50	es	different-language
Todas las canciones están compuestas por Christofer Johnsson.	06c1423a68e3bc26aee36514bccc90d0533e3a0373a850b85c9a6e3b2895aa50	es	difficult-pronounce
Todas las canciones están compuestas por Christofer Johnsson.	06c1423a68e3bc26aee36514bccc90d0533e3a0373a850b85c9a6e3b2895aa50	es	revest
Las presunciones en forma de hechos y verdades no necesitan ser defendidas.	06f46fde769ec929145c8a524362dd78faa7567b1d274f2641861dd316d71629	es	offensive-language
Las presunciones en forma de hechos y verdades no necesitan ser defendidas.	06f46fde769ec929145c8a524362dd78faa7567b1d274f2641861dd316d71629	es	grammar-or-spelling
Las presunciones en forma de hechos y verdades no necesitan ser defendidas.	06f46fde769ec929145c8a524362dd78faa7567b1d274f2641861dd316d71629	es	different-language
Las presunciones en forma de hechos y verdades no necesitan ser defendidas.	06f46fde769ec929145c8a524362dd78faa7567b1d274f2641861dd316d71629	es	difficult-pronounce
Las presunciones en forma de hechos y verdades no necesitan ser defendidas.	06f46fde769ec929145c8a524362dd78faa7567b1d274f2641861dd316d71629	es	Acceso
F al Ausf.	053a7e85d6b184586414d2105e094b7fb37d79888bf4525ab4c402e5af67b119	es	grammar-or-spelling
F al Ausf.	053a7e85d6b184586414d2105e094b7fb37d79888bf4525ab4c402e5af67b119	es	offensive-language
F al Ausf.	053a7e85d6b184586414d2105e094b7fb37d79888bf4525ab4c402e5af67b119	es	different-language
F al Ausf.	053a7e85d6b184586414d2105e094b7fb37d79888bf4525ab4c402e5af67b119	es	difficult-pronounce
En muchas aplicaciones modernas, el número de polígonos en una escena puede ser impresionante.	06ff6a27a3f301066cc5f1e9c26482cb39854a2380d889ca47ba4ddc469d7c33	es	offensive-language
En muchas aplicaciones modernas, el número de polígonos en una escena puede ser impresionante.	06ff6a27a3f301066cc5f1e9c26482cb39854a2380d889ca47ba4ddc469d7c33	es	grammar-or-spelling
En muchas aplicaciones modernas, el número de polígonos en una escena puede ser impresionante.	06ff6a27a3f301066cc5f1e9c26482cb39854a2380d889ca47ba4ddc469d7c33	es	different-language
En muchas aplicaciones modernas, el número de polígonos en una escena puede ser impresionante.	06ff6a27a3f301066cc5f1e9c26482cb39854a2380d889ca47ba4ddc469d7c33	es	difficult-pronounce
En el torneo participarán las diez selecciones afiliadas a la Conmebol.	06a392c4190148cb8c2a4ae591b73286f00d825551e7d4fbf190103aaa85016f	es	offensive-language
En el torneo participarán las diez selecciones afiliadas a la Conmebol.	06a392c4190148cb8c2a4ae591b73286f00d825551e7d4fbf190103aaa85016f	es	grammar-or-spelling
En el torneo participarán las diez selecciones afiliadas a la Conmebol.	06a392c4190148cb8c2a4ae591b73286f00d825551e7d4fbf190103aaa85016f	es	different-language
En el torneo participarán las diez selecciones afiliadas a la Conmebol.	06a392c4190148cb8c2a4ae591b73286f00d825551e7d4fbf190103aaa85016f	es	difficult-pronounce
Sabe tocar el piano.	06f1218756960fb3cfb8ad300a575cf0c479bf3ba852c1639ca1fe62ec192f76	es	offensive-language
Sabe tocar el piano.	06f1218756960fb3cfb8ad300a575cf0c479bf3ba852c1639ca1fe62ec192f76	es	grammar-or-spelling
Sabe tocar el piano.	06f1218756960fb3cfb8ad300a575cf0c479bf3ba852c1639ca1fe62ec192f76	es	different-language
Sabe tocar el piano.	06f1218756960fb3cfb8ad300a575cf0c479bf3ba852c1639ca1fe62ec192f76	es	difficult-pronounce
Alan Greenspan fue hijo único.	06c1cb63625c39d3bbb34e2eb5304fe83892ff9b59cf23c9a023c9965be9124e	es	different-language
Alan Greenspan fue hijo único.	06c1cb63625c39d3bbb34e2eb5304fe83892ff9b59cf23c9a023c9965be9124e	es	grammar-or-spelling
Alan Greenspan fue hijo único.	06c1cb63625c39d3bbb34e2eb5304fe83892ff9b59cf23c9a023c9965be9124e	es	offensive-language
Alan Greenspan fue hijo único.	06c1cb63625c39d3bbb34e2eb5304fe83892ff9b59cf23c9a023c9965be9124e	es	difficult-pronounce
"Sorry, we don't mean to be rude."	070f462a62e4e3e2ee63c9b3ed4bd4f52ff2d5bffdac6f3eccd7278b531d60f1	es	different-language
"Why don't you leave your name and your number?"	06dd70ebcbab79800c150eb0ee8dfbfb2cec04496f1f1e502b243c108ac91d05	es	different-language
"Descriptions and illustrations of plants of the cactus family""."	070f8963abf8133285323341b5bc824ca55ac0f312eb2c198c2075547fe212aa	es	different-language
Museo St.	070ac896c801c9f29e2a65c4ed1f836238462fcb4fc560bab1a1c89c554962fb	es	St. = no correcto
I made a cartoon that went viral and I am not going with it.	06e70902761958dde623fb6acfaa2e19b13168a2578534f76f27ed43bf731d17	es	different-language
La Chapelle-sous-Orbais	06b343ee59491c227191fe5d4b65f9c3f03442a95bf4991e630a0a77b252b777	es	different-language
For we shall win through, no matter the cost.	06ea2faa63da89ce6a10c98f1fe4c424b25f6c806e23bc08477bd58a979074ca	es	different-language
Out the Park ent.	064d5c920a613a6047466dc3c1ed8cda5ccaf2f01c474538bf3b2ec92014af13	es	different-language
Fue certificado con disco de oro por la Recording Industry Association of America.	0707b06283d25709a72b459e8c4a88867ff8ce2302a40ac83e5fe24658c04f19	es	offensive-language
Fue certificado con disco de oro por la Recording Industry Association of America.	0707b06283d25709a72b459e8c4a88867ff8ce2302a40ac83e5fe24658c04f19	es	grammar-or-spelling
Fue certificado con disco de oro por la Recording Industry Association of America.	0707b06283d25709a72b459e8c4a88867ff8ce2302a40ac83e5fe24658c04f19	es	different-language
Fue certificado con disco de oro por la Recording Industry Association of America.	0707b06283d25709a72b459e8c4a88867ff8ce2302a40ac83e5fe24658c04f19	es	difficult-pronounce
My Soul!!	071283d535112d5c488fb0e02e4c3a6385eadae5664d8fe708b26cb9a2b09714	es	different-language
El primero entre febrero y marzo y el segundo entre setiembre y octubre.	07402febc8da704174ef79dacacbbb3f70c9b5621002efea0edbb34e0e9f961c	es	grammar-or-spelling
The University of Sydney.	074b3bf7dadefd986365dd626e289d8ab08f4b40a271de5f732cec06f71bd6c7	es	different-language
La Chapelle-sous-Orbais	06b343ee59491c227191fe5d4b65f9c3f03442a95bf4991e630a0a77b252b777	es	different-language
Masanori Suzuki	0678317db941c3b5cd5e90eda1447c4d6615ac2f8c7c12ec11b3202e29e52444	es	different-language
My Soul!!	071283d535112d5c488fb0e02e4c3a6385eadae5664d8fe708b26cb9a2b09714	es	different-language
Tres encuentros, decisivos, siguieron: con Hubert Haddad, Marcel Moreau y Bernard Noël.	073f311638f5f1b8bdd43d997dbc498a81c56de515515da3fb987f8dfb12e25e	es	different-language
Out the Park ent.	064d5c920a613a6047466dc3c1ed8cda5ccaf2f01c474538bf3b2ec92014af13	es	different-language
The synagogue was hard-hit by the Great Depression.	076531423080b804d64c2306d1bbcc4d09133f80e7d416ae0378f0f6351696e7	es	different-language
La Jin Mao es propiedad de China Jin Mao Group Co.	075c2eb4ddf2190d1abbef6559be8ea1ee628c0f64dd767d164edec826e661d8	es	different-language
E. Eriksson.	0708117adaeca6cf08d211e46b8b32404e5e75bccabea25af7a24ebce1ee9df0	es	difficult-pronounce
Es alimento de larvas de algunas spp.	0770f033e267e7f9a70376e870acfdb250be6d4bdec0c5e64c1135b2527406bb	es	difficult-pronounce
Mike Pence y Donald Trump Jr.	0766cabd95c3bc18552f1b9e1723dd0d8901f01b8fb7389bc2393c0a4453d40c	es	difficult-pronounce
Masanori Suzuki	0678317db941c3b5cd5e90eda1447c4d6615ac2f8c7c12ec11b3202e29e52444	es	different-language
Masanori Suzuki	0678317db941c3b5cd5e90eda1447c4d6615ac2f8c7c12ec11b3202e29e52444	es	difficult-pronounce
Tres encuentros, decisivos, siguieron: con Hubert Haddad, Marcel Moreau y Bernard Noël.	073f311638f5f1b8bdd43d997dbc498a81c56de515515da3fb987f8dfb12e25e	es	difficult-pronounce
Allí se graduó en el New Trier High School.	0773694b911ea31e7f229888b6d8c0cabaf90a5245af6b42d6dda8307981634b	es	difficult-pronounce
The synagogue was hard-hit by the Great Depression.	076531423080b804d64c2306d1bbcc4d09133f80e7d416ae0378f0f6351696e7	es	different-language
Cambridge Univ.	07157aa6ccad4def2f13977a5013c33c2aa1bb68158838a913625a328ba34a2a	es	different-language
Cambridge Univ.	07157aa6ccad4def2f13977a5013c33c2aa1bb68158838a913625a328ba34a2a	es	difficult-pronounce
Laboratory assessment.	074a8438bb5a339af4e708f6b07ab48408e6f6da34807153065df2bd306f3f15	es	difficult-pronounce
Out the Park ent.	064d5c920a613a6047466dc3c1ed8cda5ccaf2f01c474538bf3b2ec92014af13	es	different-language
Ida: Desde Bv.	07247ca197b15f6cda03855ecf11dd7f1334c8d5baf9f748285ff76492d11543	es	difficult-pronounce
For we shall win through, no matter the cost.	06ea2faa63da89ce6a10c98f1fe4c424b25f6c806e23bc08477bd58a979074ca	es	different-language
New Grove Dictionary of Opera.	0704c69a775fc153642d07108caa42b441d14e65f86a6e6b9ba693364bf7a821	es	different-language
Ida: Desde Bv.	07247ca197b15f6cda03855ecf11dd7f1334c8d5baf9f748285ff76492d11543	es	difficult-pronounce
"Cuando el álbum ""St."	06cf7789ad397ca23731078b8997912501063d61ed8b2a318ad415c99e8fa484	es	difficult-pronounce
For we shall win through, no matter the cost.	06ea2faa63da89ce6a10c98f1fe4c424b25f6c806e23bc08477bd58a979074ca	es	different-language
"John's College de Oxford."	073818f5b54af3c0d56b7f3c17ea5d3e80fdb49ee8beadca0066294bc2ab9979	es	different-language
Laboratory assessment.	074a8438bb5a339af4e708f6b07ab48408e6f6da34807153065df2bd306f3f15	es	different-language
The synagogue was hard-hit by the Great Depression.	076531423080b804d64c2306d1bbcc4d09133f80e7d416ae0378f0f6351696e7	es	different-language
Está integrado al parque natural regional Loire-Anjou-Touraine, región verde y arbolada.	073fb547d42f58246f80835574db9e34aaff87566956b46e4f40bbc8efa59b6f	es	difficult-pronounce
Cambridge Univ.	07157aa6ccad4def2f13977a5013c33c2aa1bb68158838a913625a328ba34a2a	es	difficult-pronounce
Cambridge Univ.	07157aa6ccad4def2f13977a5013c33c2aa1bb68158838a913625a328ba34a2a	es	different-language
"AllMusic le dio a ""Twinkle"" le dio una puntuación de cuatro de cinco estrellas."	0785ed68ae20c0246c158261b42ec1dcdc3ab428699bfda57cfb83de3881a721	es	difficult-pronounce
"Descriptions and illustrations of plants of the cactus family""."	070f8963abf8133285323341b5bc824ca55ac0f312eb2c198c2075547fe212aa	es	different-language
Sharing A Gibson With Martin Luther King Jr.	078b3d8c8299e0209d482e68c9a52b2729b399de42cedd7d064aa1b0d7ea7281	es	different-language
Franko Stein, de Eger.	077f599f87425578f5ff6ad22e1134962820dddc7c649486dcae3670b6b44d36	es	different-language
Out the Park ent.	064d5c920a613a6047466dc3c1ed8cda5ccaf2f01c474538bf3b2ec92014af13	es	different-language
Cambridge Univ.	07157aa6ccad4def2f13977a5013c33c2aa1bb68158838a913625a328ba34a2a	es	different-language
Posteriormente obtuvo un título en Humanidades por la Pontificia Universidad Javeriana de ￼￼Bogotá, Colombia.	0795e571984b0f052cbf76f2482ce566341321b44a0ff4e0a30d050527c6aeda	es	grammar-or-spelling
The synagogue was hard-hit by the Great Depression.	076531423080b804d64c2306d1bbcc4d09133f80e7d416ae0378f0f6351696e7	es	different-language
"Se entrenó en el ""Beijing Contemporary Music Academy""."	0786e3a35fc443a45a7946defb3cd853e8cefb05039df76ba247d726e6933098	es	different-language
El estadounidense Charles W. Freeman, Jr.	077585ea44c4f0fbc14812779e2fe01d5f5bd31dc353b8a242fc18a1d47f44e1	es	difficult-pronounce
Las constantes se dan en °C y mmHg.	07c31e288201ebc78ad68663be6592ca051b9442bb167b3796872a7561b69fc3	es	difficult-pronounce
Tiene un grado de marginación es medio y un grado de rezago social bajo.	077f68e422aa17f87f5602b00f5d8f1a3526daf54fdc1bdf7d216a4a37468c84	es	grammar-or-spelling
Es nativa de Madagascar en la Provincia de Fianarantsoa.	07a44d25a0c6f86949a451c43cccf46ec642b6f1011ec634af82ca36e9f36a37	es	difficult-pronounce
Además es separa del hijo que Patricia espera de el.	08903d35d5bceea05e634c6273e411269d09256fe7257d14b9b16f34b473042d	es	grammar-or-spelling
The Cyclopaedia of American	0892f41d6dda2538ab6d4c8a192bde98d346a2f098e41a2d5a193a0d4d9b35e6	es	different-language
Durante la dinastía Ming, tanto 鮨 como 鮓 desaparecieron de la gastronomía de China.	0913b7d2432b34eb04e3f60c95fa3b5b5a995e98d317014d4f8a207dfd95b50f	es	difficult-pronounce
Tiene campus en Rostov y Taganrog.	08f6995d6e5d5b5b7a4400cb6d8f85451d5ef26d4bd8dd2a81913c6830084cda	es	difficult-pronounce
La directora y curadora del museo e su nuera, Carmela Rubin.	09895b9fb4aaf20d841edfddc8d326b54771fc09e00ec029dd1e5237a3015cf6	es	grammar-or-spelling
"Entre sus trabajos cinematográficos están ""Rogue Trader"", ""The Land Girls"", ""St."	0987c828342cbd9f51d66ab16f65841297bcfa17dd8b2eaaa3361d699963bc06	es	no termina la frase
Está afiliado a Ken Production.	096e703a2d95127c82be0f00d6d5369f71a1c83d903ec2440b33cb11df008636	es	difficult-pronounce
Costa y los demás oficiales rendidos fueron fusilados.	09cba573ddb80f073736c5d56fe75ff87005aa1dd00aa2ab365a2e93797ef9af	es	difficult-pronounce
Su mejor resultado en Challenger fue cuartos de final en Quito.	09c8aa950289566ea5bc571b2e74d25b4f6569a2a682e54854970ec841a0f918	es	different-language
Le Roi Est Mort, Vive Le Roi!	09ee8fb801eed0edc1a91621a7cb183e63717859e6b341ae18b76385a9cb5b7d	es	different-language
El siguiente diagrama muestra a las localidades en un radio de de Maiden.	09e381797a3a849df00db50ceb75190a3e31947bf419f2f91356bf47a92111ad	es	grammar-or-spelling
Se encuentra en España y Polonia.	0a5c93a3b5cc71434e4905e2eb2360a167190642d8ab4ed07eaf6fa80ddab0aa	es	difficult-pronounce
Vive con la novelista Lenore Hart y su hija en Virginia.	0a59d81ce33ec064097bfab0fab7a3c013c7403120d7397dba47517ab952810f	es	offensive-language
Su área de lo convierte en el lago más grande de la península.	0a6820526f745909e64b4510578f9935eaa4cc4bb87217f2f06917f2f576cb9b	es	grammar-or-spelling
La ciudad es conocida por sus palmeras y su arquitectura popular.	0ac08ca49e965186ba118af899cb075ef56f06931db0b3fd57b500e24af20119	es	offensive-language
La ciudad es conocida por sus palmeras y su arquitectura popular.	0ac08ca49e965186ba118af899cb075ef56f06931db0b3fd57b500e24af20119	es	different-language
La ciudad es conocida por sus palmeras y su arquitectura popular.	0ac08ca49e965186ba118af899cb075ef56f06931db0b3fd57b500e24af20119	es	grammar-or-spelling
La ciudad es conocida por sus palmeras y su arquitectura popular.	0ac08ca49e965186ba118af899cb075ef56f06931db0b3fd57b500e24af20119	es	difficult-pronounce
Es una playa muy popular por sus fáciles accesos entre otras cosas.	0b04ee0f4ad13a1be31a70ad523d9e71172159a9f9e8d316fa8bc7f3b560d2f7	es	grammar-or-spelling
Los ganadores de cada zona se enfrentaran en una final para definir al campeón.	0b492315077f742a9ba023ef81b248496f02de665db25b9db257d8890a3a39f7	es	grammar-or-spelling
Incluso podría ser usado para lanzar estaciones espaciales del tipo Skylab.	0b372375f5eb1265b3e4a83dc5ce33d5068f54d99e4eb57411a27030d8987134	es	no detecta mi microfono
El campeonato en la Etapa Departamental le permitió clasificarse par la Etapa Nacional.	0ba8d07d1fe036cff6698d449288456eba451d20d17e1283ed0869b495d3d245	es	grammar-or-spelling
La bola de fuego era un objeto simple vista brillante.	0c1ac059b8a03222d234584dc04e9b2d2c448343e42b88dc22ce1c13997f4dd5	es	no tiene sentido el final de la frase
Produce dolor en las articulaciones cuando se acumula en las mismas.	0c36d6fc2ea60b6a47f4b3319362aebcdb86682f21f2d6769f73c634e751420b	es	FRASES DE REFLEXIONES
El primer molde de velas apareció en el siglo en París.	0cdfffcbcb1a9e064ebc3d17213dd982232e6f4c4b3b9eb3455c6f0e5351d41b	es	grammar-or-spelling
Marie tiene una estrella en el Paseo de la fama de Trollhättan en Suecia.	0d25e6757ca1341156d9b21d7460e1da23d379f81818b93301d8d073ddbe5799	es	difficult-pronounce
Marie tiene una estrella en el Paseo de la fama de Trollhättan en Suecia.	0d25e6757ca1341156d9b21d7460e1da23d379f81818b93301d8d073ddbe5799	es	different-language
Maruri fue vicepresidente del Partido Político Una Nueva Opción.	0d19114eb3f60f1d188ee1cea28679afb51e1ffee8b4e8a5297171c98096a5ac	es	different-language
Maruri fue vicepresidente del Partido Político Una Nueva Opción.	0d19114eb3f60f1d188ee1cea28679afb51e1ffee8b4e8a5297171c98096a5ac	es	difficult-pronounce
Pfeiffer y otras personas de su círculo se convirtieron al catolicismo.	0d2886f58488ae02ff848f29416f3db25142e42d0b2aff7930bacaada1b20cc0	es	difficult-pronounce
Contiene la más grande del país fábrica de papel.	0d43cde299e4dd4489ce66c4681e302c6e25b2b788dc1fa07f0dd6ce4968d0e0	es	grammar-or-spelling
O sea, lenguas en las que las palabras están compuestas por muchos morfemas.	0ddbca32ef9b13b1ca5ceb0a6be94b4aed0833d30c4582f537cfcc5e22216b7d	es	difficult-pronounce
En esta performance Tejada-Herrera instalo una pantalla gigante a la entrada de la galería.	0db720f4f5dd29ed1c821f204e1d0a0be112710a74ada3bd064c5186717d4e95	es	grammar-or-spelling
Cuenta con un bar, que brinda atención gastronómica y una variedad de servicios culturales.	0de7443cf7460195be12fae2b593e4e0514c249d511638c89dddcacadeb9d469	es	grammar-or-spelling
En el ínterin la esposa de Conrad muere en un cataclismo natural.	0dd694bddd0ea54b790d59d5d5b73c728bb5fadc0287f6432503698787d1bf23	es	grammar-or-spelling
El patriarca Teófilo de Alejandría casó personalmente a la pareja.	0e4914c01adf2c107619a3facb5518a5999d00eac9ea4488c934948c0e3d174d	es	dice que no hay microfono
Los conocidos sindicalistas, los hermanos McNamara, fueron parte de los acusados del atentado.	0e5b22e0995b8fa167714b29287f5c483456085b0aae9a24d65b7259ba9f09f3	es	grammar-or-spelling
Toda la guarnición fue decapitada, incluido el gobernador.	0e31ff3223de2fef27a8af54c8dd6472da59efe7fd128735bd3bf84603abd0aa	es	offensive-language
Terminó sus estudios en la escuela de música No.	0e9a284a6d56ccc03fd2c7398ec2679d34575a6e4afae2df2d750c797f620615	es	grammar-or-spelling
Le Breuil-en-Bessin	0e9c8f33905ade26a268cf53ffa9e490e3d91c3083a57447fca8a895a6a067dd	es	difficult-pronounce
Terminó sus estudios en la escuela de música No.	0e9a284a6d56ccc03fd2c7398ec2679d34575a6e4afae2df2d750c797f620615	es	grammar-or-spelling
La serie confirmo que la ciencia ficción militar mecha había llegado para quedarse.	0eaba4e349fd7e2933521ac28aa1a330b4b7dd38b5a2edfe9b8bc01db1d0abc3	es	grammar-or-spelling
Desempeñó un papel fundamental en la muerte del Generalfeldmarschall Erwin Rommel.	0e9da940ff91f96a4d3b17d3c20281936b94f9b18cfae7e9d68564fe7e84a280	es	grammar-or-spelling
Vale la pena visitar Port-de-la-Meule, un pequeño puerto natural en la Côte Sauvage.	0ed4f844ffdef6170961f43e32c2228e13f2c861b7be4cd79745925749200745	es	difficult-pronounce
La último parte del castillo está integrado en el concejo municipal de hoy.	0ed82130fc2b6d850c85e2351f5e249c83bbb476ea78781b521c5e96d5cfd2c0	es	grammar-or-spelling
Su hábitat natural son los bosques secos de tierras bajas.	0f37588030fce6a30addca7603350160a6317f739efffe2f494287395d330d5d	es	grammar-or-spelling
"La canción ""Shout Out Loud"" se publicó como single y subió al Núm."	0f0f552ef295c661b3bfae053c11a0af6acb9407960ebfc51647b513adf95c50	es	Oración incompleta.
"Sin embargo, posteriormente, los mismos autores, en Isler ""et al."	0efb6b6cd79228c2b1ba9bcee6736d5b54f03ec15d02462039d08f79df8cb4e4	es	Oración incompleta
