,accent,spectral_centroid,spectral_bandwidth,spectral_rolloff,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13
131,España,2160.548545060255,1661.005118493679,3914.8185483870966,-402.69528,173.23781,-65.32008,7.1855593,19.377304,-14.03799,15.837995,-5.3486476,-8.827622,9.443034,-12.480271,-1.9740973,7.9304986
132,España,2319.37129594128,1700.9882528076798,4203.319099378882,-401.04697,175.28587,-76.39019,12.473599,20.902843,-17.09206,19.981163,-4.57129,-9.647151,10.072784,-12.906756,1.8228236,10.802853
133,España,1943.8457560603854,1628.931274235572,3951.008783095723,-428.47525,84.96649,1.4215434,2.7914956,13.973491,1.516457,-3.75704,-5.683663,-4.455174,-0.58115387,-3.3272886,-2.8044765,-0.47037888
134,España,2192.117898074647,1779.9758726388682,4328.538289249147,-482.26807,82.35713,1.9859132,4.8500166,16.330395,4.687018,-0.9115178,-7.204459,-8.120233,-0.20940462,-3.4409943,-7.330464,-1.4985126
135,España,2321.3866208772724,1916.7874986345664,4672.578376205788,-525.4218,74.57776,10.233716,9.376703,11.408866,1.4385784,-0.76894015,-5.936457,-4.984552,0.49722213,-3.1415486,-3.3032124,-2.1477392
136,España,1821.2664185890364,1637.813289338986,3723.4692258883247,-461.25684,90.605034,9.235262,12.685361,21.989574,7.0645385,0.13174129,-8.805285,-10.881864,-0.013070973,-4.238383,-10.460291,-1.0217779
137,España,2167.729740420439,1765.9030021275198,4250.748005319149,-462.4873,62.81901,3.0009186,4.255302,12.842964,3.4304025,-0.9946175,-3.9943364,-4.9138227,-0.12560786,-0.9271081,-4.3013854,-4.1221952
138,España,1647.11481626728,1469.8295667397065,3285.282258064516,-419.74173,123.02701,10.749357,6.2149553,25.916185,14.0217905,0.21791114,-10.800892,-10.674877,-0.91477287,-5.2838364,-10.351183,-3.270676
139,España,2205.026354885601,1777.208139394092,4286.0480305466235,-477.8931,66.22507,0.6841784,6.3693447,13.806975,0.5211749,-1.728403,-4.4032516,-7.606976,-3.5554261,-6.358679,-8.405937,-1.7609302
140,España,1829.615129279262,1507.1299129995368,3420.71875,-417.7329,96.507324,0.40706462,19.319323,18.773165,-15.689339,-5.6480436,3.6289814,-14.468864,-18.222086,-8.684858,-5.88993,-7.9434776
141,España,1825.4806488473496,1478.4539842308086,3292.3474634369286,-388.73743,105.443,5.2427874,7.661442,2.5105183,-18.994545,-0.97832716,1.6567209,-23.346678,-22.85101,-6.2001066,-4.43677,-10.604879
142,España,1436.3609274640096,1308.3863100444614,2586.8081701807228,-426.48584,133.6983,5.3151813,8.355274,7.2820396,-15.994765,2.0361166,1.3493223,-25.131657,-21.691301,-7.3063436,-7.7003665,-9.453977
143,España,1922.5070727574362,1582.2878356603574,3502.6315789473683,-409.9991,90.05651,-1.4548728,16.916716,11.269673,-15.030501,2.3191123,1.5707687,-21.42087,-18.199034,-6.0708156,-5.4775076,-10.74034
144,España,1748.5758281395877,1512.7430275440506,3240.6208773087073,-468.30005,83.01054,11.491493,12.824616,10.120626,-5.7692046,2.5066922,3.4537914,-9.355091,-10.224924,-6.3312306,-5.7307696,-4.6613784
145,España,1721.8146979321348,1472.63227019892,3187.4614514802633,-391.9373,102.02468,3.7856903,11.552646,7.3445644,-20.324165,-4.8614173,5.13892,-14.067767,-19.114052,-10.552802,-8.621499,-8.852294
146,España,1703.5503408354723,1418.4533741081136,3060.9375,-395.0381,111.46817,7.4026875,9.951487,5.402782,-17.849964,-2.6187239,0.9957581,-20.640823,-21.580023,-6.8581157,-2.8817818,-9.537525
147,España,1783.328681588577,1492.6745241629485,3260.2584696261683,-392.19995,99.84853,0.107635215,16.996769,17.584644,-16.94389,-6.8165507,1.4926783,-19.804781,-19.75433,-3.8780982,-5.258851,-12.214446
148,España,1954.2084517493774,1632.0005585245935,3661.446049528302,-455.2472,85.66591,2.101162,11.450533,10.274464,-15.040232,-4.910778,1.7668318,-15.896328,-18.368063,-6.3017826,-3.2128458,-7.3569093
149,España,1253.9223262820115,1553.1334622578872,2774.9630905511813,-484.17422,88.725685,14.233166,13.413018,22.118368,10.517161,4.8320346,2.807246,2.6274412,2.6071932,-0.75443375,3.431812,8.625775
150,España,1235.474701263602,1471.2193255270442,2510.689871651786,-430.38507,104.23493,5.7238083,18.955612,29.74045,12.223402,6.063918,-0.80997074,0.951831,2.175627,-6.0483165,1.5842389,7.1740694
151,España,1112.6934345509508,1368.8863263260707,2227.829391891892,-423.64008,117.11389,10.743367,15.594783,27.93655,10.886525,3.5538635,-0.2929576,1.6491477,2.024983,-5.733765,-0.27787143,6.130736
152,España,1468.9339804860858,1535.515216938172,3008.0347617354196,-384.62686,120.85205,3.4702432,19.055231,29.4355,9.199605,6.6835675,-0.22338815,-0.087289214,1.5293562,-8.733847,-2.3256822,4.960478
153,España,1429.004459815683,1473.9140143611746,2789.195102545969,-387.84906,126.249405,-0.22613293,21.91793,32.572765,7.8190184,7.1356916,0.8959655,-0.52594614,1.6949975,-7.5093884,-0.24449414,6.6755767
154,España,1216.7000933106133,1413.3975364415105,2354.671875,-431.66016,94.675766,4.647233,23.413376,34.747093,16.091694,10.639435,3.4422488,2.8517368,3.5874586,-4.8205857,2.3064888,9.983789
155,España,1506.111223386994,1535.3526314472638,3055.0115207373274,-434.8585,123.35298,-4.499193,19.881186,35.932514,12.472966,8.627904,-1.370459,-4.2316976,0.14140926,-7.8827343,0.0786851,9.568313
156,España,1319.8303245565683,1419.0774093139617,2688.060538116592,-382.426,125.427734,7.79825,15.395796,29.85718,10.341034,2.6486266,-0.30006123,1.4556124,-1.4564223,-11.891337,-2.459287,7.7330337
157,España,1458.1604357440792,1513.6197995033417,2983.21875,-400.57025,113.67203,-0.3420154,14.33807,31.127132,11.508609,4.3992662,-0.8457014,-0.48904553,0.36563197,-7.266444,-0.04375781,7.1384745
158,España,1410.2422415948538,1404.995077156198,2737.320287539936,-321.02298,153.50696,-4.949193,20.422781,32.12127,11.099504,12.978044,-8.917783,-15.42318,-2.7352867,-6.57949,1.3410822,2.8062475
159,España,1254.667320904634,1329.7485855961932,2518.4368920233464,-312.16962,167.50359,13.468791,17.128757,22.304794,9.56455,12.323252,-5.4033422,-6.948701,-2.7536304,-14.839595,-3.4652903,2.100927
160,España,1119.388707451705,1241.159394493881,2214.3208661417325,-299.87305,187.9332,10.9138,12.094944,21.962833,7.1754646,8.67796,-7.542532,-7.0674925,-0.7386787,-14.456565,-3.8175757,4.5105786
161,España,1195.0894608696578,1339.112546306699,2468.75,-330.30673,167.044,16.548397,12.851939,19.775375,11.184953,12.893827,-6.821271,-11.847303,-6.57715,-14.97835,-3.5000813,5.2384915
162,España,1270.4073210158301,1371.8978013048306,2632.894092689295,-339.21875,161.41925,15.5315485,6.393918,15.024572,9.352807,10.352305,-5.460538,-8.426626,-4.9698515,-12.821073,-2.8694472,2.883955
163,España,1269.1184104597244,1478.865057132341,2766.7530080213905,-334.42258,156.85439,10.030359,17.708073,23.958092,10.409614,12.977812,-8.054797,-10.938713,4.4014063,-1.9703888,-0.95793027,0.7385148
164,España,1086.9524496095855,1204.322906150678,2178.4539473684213,-307.89713,193.1282,3.9217296,6.1122193,25.045998,12.185415,9.1759615,-10.280063,-8.8801155,-0.14754842,-15.896264,-7.912673,2.5988975
165,España,1070.7132236287002,1340.2150002771298,2159.965701219512,-348.65594,185.80716,16.017979,14.120018,14.707469,1.9448605,11.103339,-4.213119,-4.4349837,3.4330523,-8.879381,0.7998836,6.3345065
166,España,1227.3397751913012,1497.5122329679714,2597.0137746710525,-306.5766,170.1424,3.985554,18.346266,20.01119,0.47626033,8.597847,-6.562436,-4.325792,5.6167884,-8.205103,-0.51146364,3.206728
167,España,1920.884276325794,1355.1225923363343,3380.355918647166,-505.85397,99.2644,-7.388112,12.222352,17.751284,-6.416646,-3.3457444,-5.0108776,-7.537738,-5.161652,-10.844802,-7.377354,-4.6455693
168,España,1850.2015035926977,1515.7072399124008,3430.111821086262,-406.43225,119.2797,-2.7302787,10.952582,14.722093,-14.992909,-7.8810706,-1.5719393,-8.575627,-8.736296,-9.2455635,-6.3217354,-5.928981
169,España,1537.5658970677225,1261.0487891239693,2725.9324596774195,-378.52368,147.32178,-1.4261414,-0.4986486,16.841108,-7.9634824,-8.0934925,-1.2665713,-9.389678,-11.725178,-8.271624,-5.6329436,-8.030267
170,España,1847.7686770391365,1507.4803562652178,3427.8612012987014,-391.92966,129.3736,-9.201396,12.177914,26.977034,-2.5048373,-2.3437972,-3.6418374,-11.162206,-9.317412,-11.126335,-7.775029,-6.189976
171,España,1892.7285377216306,1513.997872823636,3560.447428716904,-379.0361,127.90268,-6.9303703,14.652743,34.07584,-1.1312833,-5.039429,1.4808279,-9.603583,-14.093027,-10.416576,-8.489258,-10.777998
172,España,2123.1291625107892,1490.6736319533147,3624.5786787365178,-425.5521,105.263,-1.9199144,8.62749,13.355807,-8.504985,-4.186881,-4.9889207,-9.934748,-6.148068,-10.585001,-10.130641,-3.6128027
173,España,1936.2003125758113,1530.6218439648167,3581.986759681093,-400.39087,108.789696,-4.813383,13.283728,25.916018,-2.2820153,-4.486655,-2.9684289,-10.244432,-10.694594,-10.015703,-8.133604,-8.472685
174,España,2267.7876801511775,1511.3419466155287,3812.436995967742,-420.71207,90.10585,-13.021432,5.7666054,21.695398,-1.5159328,-5.2586675,-4.3022966,-6.159372,-3.7162561,-6.7836337,-6.6450667,-3.2559245
175,España,1862.3653592943638,1398.0868159543443,3250.7195723684213,-409.14206,109.16333,2.1691518,7.9720926,21.803999,0.043291193,-6.9725046,-5.462781,-7.8616757,-9.255329,-10.580646,-8.6048155,-8.1316595
176,España,1668.1722749677226,1540.8932010614963,3324.295071047957,-638.16534,116.69738,4.952517,20.971651,29.34785,-9.3978,-13.986102,-7.099281,-11.665195,-3.0794883,-0.31468853,-7.1084375,-1.2259997
177,España,1908.436370654931,1619.9021139623778,3648.5047332185886,-497.94357,115.04171,-18.409924,19.771383,23.662159,-14.206513,3.8586597,3.7956917,-13.709643,-2.1258996,-1.5388197,-7.058977,-0.09576432
178,España,1969.0145179460228,1591.0332459518245,3681.258491847826,-484.49512,125.545204,-23.264383,15.867241,25.093513,-15.227543,-0.7697712,-0.42390254,-14.977653,-0.4005459,-0.70038307,-8.731723,-0.8101795
179,España,1871.9796328903112,1632.0638499022866,3642.868454391892,-489.03278,101.24476,-9.357554,17.078537,21.595829,-9.802902,1.8740523,1.3299688,-13.659121,-2.0666535,0.18900026,-7.763159,-1.0357742
180,España,1955.7381877230898,1629.0464896280564,3679.135596546311,-487.513,104.289764,-15.315155,26.909237,28.720997,-12.351614,1.3860085,0.49818087,-13.376907,-0.54879516,-1.9566698,-8.600057,-2.3044467
181,España,2210.895577679999,1618.4321230396188,3937.7186333955224,-473.46567,115.64162,-26.772701,23.8633,22.637838,-21.850899,2.874079,0.8719593,-17.758316,-0.349274,-2.8059042,-11.676016,-0.9907329
182,España,1787.6959454611479,1575.1716705382544,3489.231793960924,-476.41907,116.145996,-15.23658,20.645761,26.144106,-14.936716,-1.3013082,2.865686,-13.34778,-5.1627884,-3.4357467,-8.196542,-2.3464353
183,España,1764.9985093790892,1492.6547058844217,3327.220394736842,-516.8316,127.57782,-11.084261,19.049654,29.319658,-9.908311,-3.6256163,-0.60840017,-13.956804,-6.882132,-1.2440704,-3.7414384,-4.974169
184,España,1709.5763351050205,1544.1449973978013,3339.8660714285716,-563.26324,129.16502,-9.481276,21.604534,31.3834,-12.404837,-8.975257,-3.4895205,-13.243211,-5.0432944,-1.8866245,-5.8705297,-4.1738515
185,España,2048.1624922026804,1575.74548470059,3799.8355263157896,-515.9898,117.40992,-21.145243,19.682281,28.560112,-12.71708,-2.8318093,-2.5460176,-16.188665,-5.5014977,-1.3356571,-3.023569,-1.0141575
186,España,1390.627182391163,1106.942238595248,2459.4824002217297,-435.33606,126.566925,-0.68774915,-15.600615,25.718004,12.516134,-21.589888,-12.5955105,2.5995927,-12.879954,-20.03345,-0.4309069,7.355091
187,España,1304.4978394362881,994.1990404353556,2210.6343867334167,-390.57648,137.1703,5.4565663,-13.395127,27.65646,14.848022,-21.094322,-12.667169,4.939274,-10.022899,-20.576624,-3.4149673,5.1555963
188,España,1360.68762964852,1113.0587817900375,2376.617164723032,-430.07413,109.74164,1.1009554,-10.96448,26.346794,15.118383,-17.56683,-11.84993,4.1346526,-6.225517,-14.580405,-1.9247408,3.552082
189,España,1378.3993629722486,1096.5442747842817,2478.1349049128366,-393.95316,143.59245,-1.8853039,-18.514929,29.190481,13.63404,-25.237719,-12.464366,7.248673,-11.5675535,-23.001942,-2.289852,7.1602716
190,España,1477.3653980422605,1088.5306796836296,2564.5805027173915,-386.44913,146.77036,-8.5494175,-24.539831,28.481209,13.187083,-27.009932,-12.002857,9.74087,-10.047877,-22.119106,-0.5295903,9.050061
191,España,1346.6859869567888,1106.963803204941,2379.1617990654204,-374.55292,136.85512,2.2636547,-17.112804,22.727032,8.098356,-25.601965,-12.415194,6.364102,-10.121574,-20.094698,-1.4492893,6.5097065
192,España,1371.5296716523212,1083.2572077986176,2439.453125,-393.55466,139.05197,-3.8211882,-17.949846,33.120052,19.439978,-22.931984,-16.051355,2.062413,-14.007993,-23.054407,-1.3074924,9.101018
193,España,1394.6677200367894,1080.2371455148252,2482.4978546910756,-369.90402,161.50331,-3.4062958,-26.665703,23.956017,8.800228,-30.212328,-13.007599,9.849212,-11.673917,-25.273584,-1.6349268,10.993143
194,España,1358.0740701159468,1061.669938809141,2314.567120622568,-414.16293,138.15074,-0.19200449,-19.737867,26.581951,17.536598,-19.954668,-14.54964,2.4958725,-11.6608305,-21.804966,-3.5904844,6.9057326
195,España,1343.8859753377026,1034.3894763950614,2320.4048948751642,-391.3493,148.14694,0.31267068,-18.892578,27.896137,12.541477,-26.35931,-12.718917,9.288281,-8.883922,-22.931402,-4.631159,5.446532
196,España,2437.2019399532624,1758.4635889881768,4494.755808950086,-482.7329,93.966675,-19.30788,3.2263293,14.911448,-7.326377,-0.1539356,0.41637248,-6.9071736,-2.3293958,-1.9386744,-2.679616,-1.9418107
197,España,2272.4400350197084,1577.0538302892408,4046.282327586207,-449.986,123.382996,-21.555586,-4.236805,24.184227,-0.52180636,-5.9023256,-0.96188164,-5.9400716,-7.1851606,-3.53189,-1.8545282,-5.104398
198,España,2377.385502936263,1535.956769046793,4050.4879479522183,-430.781,133.63214,-33.97001,4.7973385,21.766357,-10.465941,2.37584,-0.049030393,-12.402979,-4.47217,-4.258272,-4.3267426,-4.4998384
199,España,2160.6130304426943,1530.00012831619,3874.2109892384105,-424.6492,136.66666,-23.785437,3.6351218,25.710064,-4.7756796,-4.1965084,-4.197457,-8.997328,-3.910282,-5.956513,-5.190601,-3.0765097
200,España,1947.2946865042823,1467.6177928996622,3512.07508605852,-419.33096,142.48935,-10.066703,-4.7238584,15.484214,-6.4629154,-4.746567,-0.6061161,-8.4140005,-6.4338384,-3.0171664,-4.8880634,-5.9772515
201,España,1870.1735793622947,1442.5543559848265,3421.507832898172,-461.62912,134.65639,-10.120877,2.5586135,17.101938,-5.9583035,-2.0447474,-0.6839548,-4.2123866,0.010678562,-3.298496,-5.420323,-4.8915753
202,España,2128.0279374247575,1574.7680986174053,3889.208984375,-456.0929,119.24075,-13.082131,3.2369432,23.331089,-2.0627713,-3.4564083,0.11046858,-6.4257083,-4.3685308,-0.5293663,-2.240445,-6.2510996
203,España,2491.446423959132,1620.208914943189,4342.111895161291,-422.59445,120.35949,-32.71036,5.3978477,29.369865,-5.9420414,-3.743095,-0.22789814,-8.7759,-5.9706297,-3.6237822,-1.2345554,-3.3858852
204,España,2141.5150170204365,1457.830691804064,3688.6111870897157,-439.00513,133.84563,-16.998974,-3.129088,15.825734,-7.4203706,-3.725384,-0.5539131,-6.211386,-4.6727667,-4.872422,-2.768303,-3.2930422
205,España,2152.266883756968,1568.5285907597006,3887.713212830957,-460.81754,137.80898,-18.038095,0.22373064,24.222889,-3.169178,-4.10006,-0.8702604,-7.6676006,-5.3885603,-2.1811771,-1.3473462,-3.7796712
206,España,1492.901305744097,1230.0803571795893,2760.75487012987,-547.5024,175.10193,-8.313455,-21.763012,32.506847,3.1634111,-35.445435,-5.418811,15.191314,-14.730835,-25.762056,-1.7433232,3.0583465
207,España,1574.9399739621097,1244.6355157110738,2762.589928057554,-570.36176,172.30118,-13.296809,-20.911072,35.857323,4.8452897,-34.82126,-6.8643956,13.0308895,-13.600899,-21.274174,2.038091,2.4403439
208,España,1533.4915354087268,1206.70676534505,2729.0865384615386,-548.32355,160.84117,-6.807197,-20.214031,32.555847,7.3533936,-32.821815,-7.4119353,15.437524,-11.271745,-24.244331,-0.9590302,5.884727
209,España,1634.2151576375688,1244.2586578114776,2963.1512797074956,-552.6376,183.29901,-27.033295,-26.611284,46.347313,13.648091,-32.920147,-4.7156568,15.166929,-16.117895,-25.65188,0.9935827,3.7475765
210,España,1615.1236181740617,1219.1434224861262,2907.4553571428573,-531.0026,189.45218,-26.420435,-31.501707,39.814667,7.1597605,-35.424503,-2.3281636,14.569685,-20.34236,-26.822384,1.7459738,4.8752594
211,España,1624.8044948827499,1275.1272816470441,2966.024370335821,-557.9558,178.51897,-22.231926,-24.285404,44.40637,12.39579,-34.602516,-8.71094,12.255885,-14.933428,-23.384846,0.6492153,2.8003066
212,España,1527.0871629149317,1229.1002911690662,2766.9392523364486,-556.5234,168.6039,-11.625279,-16.20497,43.3678,11.683224,-31.68726,-5.710325,12.985201,-14.644352,-23.150616,-2.1357665,-1.5023733
213,España,1719.2533468183597,1321.5520521216117,3044.5038910505837,-551.6337,133.71797,-15.730025,-19.410086,33.350056,8.447928,-30.740961,-9.375802,10.706963,-10.354979,-19.512388,-2.4802363,-0.38837862
214,España,1461.610436718107,1200.366110165784,2672.0952772556393,-552.71124,174.58133,-13.258497,-15.79172,48.249847,14.110972,-35.147316,-11.287731,9.249524,-16.566916,-24.382393,-2.7710598,-1.8749174
215,España,1524.3057374626073,1246.5712193075478,2804.3986133440512,-556.36334,167.11595,-10.378126,-16.429874,40.935898,9.190474,-33.52618,-7.0200706,11.99717,-16.138958,-25.160154,-3.010203,-0.34816426
216,España,1899.4548588427365,1519.386896863574,3488.5962701612902,-377.78033,109.38435,-20.426926,-2.0776296,15.007414,-2.4036896,-1.7218533,-8.050972,-11.148083,-9.357068,-15.800243,-7.794924,-1.9195923
217,España,2194.9078727829506,1682.3883066239212,4032.24246742671,-413.19965,116.2081,-24.444944,10.858084,19.038162,-8.085129,1.1317952,-8.379439,-13.672877,-5.2785926,-14.599686,-10.877291,-2.3037307
218,España,1897.7860349082516,1546.8606226889956,3646.9891151685392,-416.15,100.28382,-3.802071,-0.3110988,13.799752,-1.4562184,-7.1108837,-8.9853735,-8.938803,-8.405913,-13.097654,-8.87013,-3.0058002
219,España,2091.829813379917,1627.755228608977,3810.014630852341,-397.87283,91.46691,-3.3943677,4.97474,9.835537,-3.2152417,0.4451999,-9.685649,-16.572247,-8.359663,-9.373471,-7.6078124,-2.0855896
220,España,1938.3712745441737,1502.6071951678916,3522.789831606218,-358.47662,129.46007,-13.182204,1.6985228,16.28679,-4.6542253,-2.891801,-10.296524,-17.126015,-11.959902,-14.934258,-10.180769,-2.799939
221,España,2031.9680584820123,1692.3432849774447,3890.0303911205074,-377.9097,105.9503,-10.227711,0.5950479,3.3538451,-13.035768,-1.1062543,-6.4340124,-12.665735,-3.7100348,-10.953127,-13.302927,-1.5008509
222,España,1864.4045479744987,1429.683730070783,3226.333142201835,-335.94223,134.61069,-17.187471,4.883312,12.717168,-12.501191,-1.5660377,-10.499772,-19.94983,-9.092966,-15.481996,-14.936002,-2.2468328
223,España,1679.333239756025,1445.8458595152483,3104.8419773095625,-349.59753,148.46056,-13.145608,9.156425,18.143002,-9.533071,-1.6245813,-11.037738,-19.202448,-9.802951,-16.512665,-14.519224,-6.548414
